Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
project-1-team-8,com.sismics.reader.rest.resource,ArticleResource,read,22,5,1,30,0,com.sismics.reader.core.model.jpa.UserArticle,com.sismics.reader.core.model.jpa.UserArticle; com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria; com.sismics.reader.core.dao.jpa.criteria.ArticleCriteria; com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.reader.core.dao.jpa.UserArticleDao; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.dto.ArticleDto
project-1-team-8,com.sismics.reader.rest.resource,ArticleResource,readMultiple,24,6,1,75,0,com.sismics.reader.core.model.jpa.UserArticle,com.sismics.reader.core.model.jpa.UserArticle; com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria; com.sismics.reader.core.dao.jpa.criteria.ArticleCriteria; com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.reader.core.dao.jpa.UserArticleDao; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.dto.ArticleDto
project-1-team-8,com.sismics.reader.rest.resource,ArticleResource,unread,22,5,1,122,0,com.sismics.reader.core.model.jpa.UserArticle,com.sismics.reader.core.model.jpa.UserArticle; com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria; com.sismics.reader.core.dao.jpa.criteria.ArticleCriteria; com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.reader.core.dao.jpa.UserArticleDao; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.dto.ArticleDto
project-1-team-8,com.sismics.reader.rest.resource,ArticleResource,unreadMultiple,24,6,1,167,0,com.sismics.reader.core.model.jpa.UserArticle,com.sismics.reader.core.model.jpa.UserArticle; com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria; com.sismics.reader.core.dao.jpa.criteria.ArticleCriteria; com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.reader.core.dao.jpa.UserArticleDao; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.dto.ArticleDto
project-1-team-8,com.sismics.reader.rest.resource,AppResource,version,11,1,0,34,0,com.sismics.reader.core.util.ConfigUtil,com.sismics.reader.core.util.ConfigUtil
project-1-team-8,com.sismics.reader.rest.resource,AppResource,log,28,4,5,54,0,com.sismics.util.log4j.LogEntry,com.sismics.util.log4j.LogEntry; com.sismics.reader.rest.resource.BaseResource; com.sismics.util.log4j.MemoryAppender; com.sismics.util.log4j.LogCriteria; com.sismics.reader.core.util.jpa.PaginatedList; com.sismics.reader.core.util.jpa.PaginatedLists
project-1-team-8,com.sismics.reader.rest.resource,AppResource,batchReindex,15,2,0,110,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.context.AppContext; com.sismics.reader.core.service.IndexingService
project-1-team-8,com.sismics.reader.rest.resource,AppResource,mapPort,12,3,0,134,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.util.NetworkUtil
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,list,23,3,0,37,0,com.sismics.reader.core.dao.jpa.CategoryDao,com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.reader.core.model.jpa.Category; com.sismics.security.IPrincipal; com.sismics.reader.rest.resource.BaseResource
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,get,37,6,4,77,0,com.sismics.reader.core.dao.jpa.criteria.UserArticleCriteria,com.sismics.reader.core.dao.jpa.criteria.UserArticleCriteria; com.sismics.reader.core.dao.jpa.dto.UserArticleDto; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.rest.assembler.ArticleAssembler; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.core.util.jpa.PaginatedLists; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.reader.core.util.jpa.PaginatedList
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,add,18,2,1,147,0,com.sismics.reader.core.dao.jpa.CategoryDao,com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.security.IPrincipal; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.rest.resource.BaseResource; com.sismics.rest.util.ValidationUtil
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,delete,24,3,1,184,0,com.sismics.reader.core.dao.jpa.CategoryDao,com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao; com.sismics.security.IPrincipal; com.sismics.reader.core.model.jpa.FeedSubscription; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.rest.resource.BaseResource
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,read,21,3,1,226,0,com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria,com.sismics.reader.core.dao.jpa.criteria.FeedSubscriptionCriteria; com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.criteria.UserArticleCriteria; com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.reader.core.dao.jpa.dto.FeedSubscriptionDto; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.UserArticleDao; com.sismics.reader.core.dao.jpa.FeedSubscriptionDao
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,update,27,5,4,269,0,com.sismics.security.IPrincipal,com.sismics.security.IPrincipal; com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.rest.resource.BaseResource; com.sismics.rest.util.ValidationUtil
project-1-team-8,com.sismics.reader.rest.resource,UserResource,register,49,4,4,51,0,com.sismics.rest.util.ValidationUtil,com.sismics.rest.util.ValidationUtil; com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.jpa.User; com.sismics.reader.core.dao.jpa.CategoryDao; com.sismics.util.LocaleUtil; com.sismics.reader.core.model.jpa.Category; com.sismics.reader.core.model.context.AppContext; com.sismics.reader.core.dao.jpa.UserDao; com.sismics.reader.core.event.UserCreatedEvent
project-1-team-8,com.sismics.reader.rest.resource,UserResource,update,51,13,10,130,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.jpa.User; com.sismics.reader.core.dao.jpa.UserDao; com.sismics.reader.rest.util.ValidationUtil; com.sismics.rest.util.ValidationUtil; com.sismics.reader.core.event.PasswordChangedEvent; com.sismics.reader.core.model.context.AppContext; com.sismics.util.EnvironmentUtil
project-1-team-8,com.sismics.reader.rest.resource,UserResource,update,51,12,10,219,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.jpa.User; com.sismics.reader.core.dao.jpa.UserDao; com.sismics.reader.rest.util.ValidationUtil; com.sismics.rest.util.ValidationUtil; com.sismics.reader.core.event.PasswordChangedEvent; com.sismics.reader.core.model.context.AppContext
project-1-team-8,com.sismics.reader.rest.resource,UserResource,checkUsername,13,2,1,313,0,com.sismics.reader.core.dao.jpa.UserDao,com.sismics.reader.core.dao.jpa.UserDao
project-1-team-8,com.sismics.reader.rest.resource,UserResource,login,19,2,3,339,0,com.sismics.reader.core.dao.jpa.AuthenticationTokenDao,com.sismics.reader.core.dao.jpa.AuthenticationTokenDao; com.sismics.reader.core.dao.jpa.UserDao; com.sismics.reader.core.model.jpa.AuthenticationToken
project-1-team-8,com.sismics.reader.rest.resource,UserResource,logout,30,7,0,383,0,com.sismics.reader.core.dao.jpa.AuthenticationTokenDao,com.sismics.reader.core.dao.jpa.AuthenticationTokenDao; com.sismics.reader.rest.resource.BaseResource
project-1-team-8,com.sismics.reader.rest.resource,UserResource,delete,13,3,0,430,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.UserDao
project-1-team-8,com.sismics.reader.rest.resource,UserResource,delete,20,4,1,457,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.UserDao; com.sismics.reader.core.model.jpa.User; com.sismics.reader.core.dao.jpa.RoleBaseFunctionDao
project-1-team-8,com.sismics.reader.rest.resource,UserResource,info,77,11,0,494,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.jpa.User; com.sismics.util.LocaleUtil; com.sismics.reader.core.dao.jpa.criteria.JobEventCriteria; com.sismics.security.IPrincipal; com.sismics.security.UserPrincipal; com.sismics.reader.core.dao.jpa.dto.JobDto; com.sismics.reader.core.dao.jpa.criteria.JobCriteria; com.sismics.reader.core.dao.jpa.dto.JobEventDto; com.sismics.reader.core.dao.jpa.UserDao
project-1-team-8,com.sismics.reader.rest.resource,UserResource,view,17,3,1,581,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.model.jpa.User; com.sismics.reader.core.dao.jpa.UserDao
project-1-team-8,com.sismics.reader.rest.resource,UserResource,list,23,3,4,612,0,com.sismics.reader.rest.resource.BaseResource,com.sismics.reader.rest.resource.BaseResource; com.sismics.reader.core.dao.jpa.dto.UserDto; com.sismics.reader.core.util.jpa.PaginatedList; com.sismics.reader.core.util.jpa.PaginatedLists
project-1-team-8,com.sismics.reader.rest.util,ResourceHelper,getPrincipal,7,2,1,16,0,,
project-1-team-8,com.sismics.reader.rest.util,ResourceHelper,authenticate,4,1,1,27,0,com.sismics.security.IPrincipal,com.sismics.security.IPrincipal; com.sismics.reader.rest.util.ResourceHelper
project-1-team-8,com.sismics.reader.rest.util,ResourceHelper,checkBaseFunction,5,2,2,35,0,com.sismics.reader.rest.util.ResourceHelper,com.sismics.reader.rest.util.ResourceHelper
project-1-team-8,com.sismics.reader.rest.util,ResourceHelper,hasBaseFunction,8,2,2,45,0,com.sismics.security.UserPrincipal,com.sismics.security.UserPrincipal; com.sismics.reader.rest.util.ResourceHelper
project-1-team-8,com.sismics.reader.rest.util,ValidationUtil,validateTheme,17,4,4,20,0,com.sismics.reader.rest.dao.ThemeDao,com.sismics.reader.rest.dao.ThemeDao
project-1-team-8,com.sismics.reader.rest.util,ValidationUtil,validateLocale,17,4,3,46,0,com.sismics.reader.core.dao.jpa.LocaleDao,com.sismics.reader.core.dao.jpa.LocaleDao
project-1-team-8,com.sismics.reader.rest.util,TestValidationUtil,testValidateHttpUrlFail,17,1,0,16,1,com.sismics.rest.util.ValidationUtil,com.sismics.rest.util.ValidationUtil
project-1-team-8,com.sismics.reader.rest.assembler,ArticleAssembler,asJson,25,2,1,15,0,com.sismics.reader.core.dao.jpa.dto.UserArticleDto,com.sismics.reader.core.dao.jpa.dto.UserArticleDto
project-1-team-8,com.sismics.reader.rest.dao,ThemeDao,findAll,25,8,1,27,0,,
project-1-team-8,com.sismics.reader.rest,TestAllResource,testAllResource,77,1,0,18,1,,
project-1-team-8,com.sismics.reader.rest,TestAllResource,testMultipleUsers,28,1,0,122,1,,
project-1-team-8,com.sismics.reader.rest,TestSearchResource,testSearchResource,61,1,0,18,1,,
project-1-team-8,com.sismics.reader.rest,TestSearchResource,assertSearchResult,7,2,3,111,0,,
project-1-team-8,com.sismics.reader.rest,TestJobResource,testJobResource,43,1,0,23,1,,
project-1-team-8,com.sismics.reader.rest,TestCategoryResource,testCategoryResource,141,1,0,17,1,,
project-1-team-8,com.sismics.reader.rest,TestLocaleResource,testLocaleResource,7,1,0,16,1,,
project-1-team-8,com.sismics.reader.rest,TestSecurity,testSecurity,25,1,0,23,1,,
project-1-team-8,com.sismics.reader.rest,TestSecurity,testHeaderBasedAuthentication,8,1,0,74,1,,
project-1-team-8,com.sismics.reader.rest,TestStarredResource,testStarredResource,61,1,0,19,1,,
project-1-team-8,com.sismics.reader.rest,TestThemeResource,testThemeResource,7,1,0,16,1,,
project-1-team-8,com.sismics.reader.rest,TestUserResource,testUserResourceAnonymous,6,1,0,17,1,,
project-1-team-8,com.sismics.reader.rest,TestUserResource,testUserResource,82,1,0,30,1,,
project-1-team-8,com.sismics.reader.rest,TestUserResource,testUserResourceAdmin,37,1,0,192,1,,
project-1-team-8,com.sismics.reader.rest,TestAppResource,testAppResource,16,1,0,19,1,,
project-1-team-8,com.sismics.reader.rest,TestAppResource,testMapPortResource,5,1,0,46,1,,
project-1-team-8,com.sismics.reader.rest,TestAppResource,testLogResource,22,2,0,61,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testSubscriptionAddResource,128,1,0,29,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testArticleDate,23,1,0,205,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testDeletedArticle,78,1,0,239,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testSubscriptionSynchronizationResource,37,1,0,342,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testSubscriptionImportOpml,32,1,0,397,1,com.sismics.reader.core.model.context.AppContext,com.sismics.reader.core.model.context.AppContext
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testSubscriptionImportTakeout,32,1,0,444,1,com.sismics.reader.core.model.context.AppContext,com.sismics.reader.core.model.context.AppContext
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testIssue110,15,1,0,491,1,,
project-1-team-8,com.sismics.reader.rest,TestSubscriptionResource,testIssue119,36,1,0,521,1,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,BaseJerseyTest,3,1,0,67,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,setUp,7,1,0,74,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,tearDown,5,1,0,86,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,startHttpServer,8,1,0,94,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,addTempFileHandler,5,1,0,113,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,popEmail,12,2,0,124,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,encodeQuotedPrintable,7,1,1,143,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,copyTempResource,9,1,1,157,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,withNetworkDown,9,1,1,172,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,createUser,6,1,1,188,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,login,6,1,3,210,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsOk,3,1,0,230,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsOk,3,1,1,234,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsBadRequest,3,1,0,238,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsBadRequest,3,1,1,242,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsForbidden,3,1,0,246,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertIsForbidden,3,1,1,250,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,assertStatus,3,1,2,254,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,login,3,1,1,258,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,logout,4,1,0,268,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,getAuthenticationCookie,9,3,1,277,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,synchronizeAllFeed,3,1,0,293,0,com.sismics.reader.core.model.context.AppContext,com.sismics.reader.core.model.context.AppContext; com.sismics.reader.core.util.TransactionUtil
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,GET,8,2,2,300,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,GET,4,1,1,309,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,PUT,9,2,2,314,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,PUT,5,1,2,324,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,PUT,3,1,1,330,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,POST,9,2,2,334,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,POST,9,2,2,344,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,POST,3,1,1,354,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,DELETE,5,1,1,358,0,com.sismics.reader.rest.BaseJerseyTest,com.sismics.reader.rest.BaseJerseyTest
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,builder,7,2,1,364,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,addCookiesFromResponse,7,3,0,372,0,,
project-1-team-8,com.sismics.reader.rest,BaseJerseyTest,getJsonResult,3,1,0,380,0,,
project-1-team-8,com.sismics.rest.resource,GenericExceptionMapper,toResponse,15,2,1,25,0,,
project-1-team-8,com.sismics.rest.exception,ServerException,ServerException,4,1,3,28,0,,
project-1-team-8,com.sismics.rest.exception,ServerException,ServerException,3,1,2,40,0,,
project-1-team-8,com.sismics.rest.exception,ForbiddenClientException,ForbiddenClientException,3,1,0,21,0,,
project-1-team-8,com.sismics.rest.exception,ClientException,ClientException,4,1,3,28,0,,
project-1-team-8,com.sismics.rest.exception,ClientException,ClientException,3,1,2,40,0,,
project-1-team-8,com.sismics.rest.util,ValidationUtil,validateRequired,5,2,2,25,0,,
project-1-team-8,com.sismics.rest.util,ValidationUtil,validateLength,16,5,5,37,0,,
project-1-team-8,com.sismics.rest.util,ValidationUtil,validateLength,3,1,4,64,0,com.sismics.rest.util.ValidationUtil,com.sismics.rest.util.ValidationUtil
